id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1925256,"Cómodo Estudio del Arqueólogo, San Angel CDMX",2518152,Martha Y Pancho,,Álvaro Obregón,19.34943,-99.19427,Private room,1800,1,36,2019-09-22,0.38,7,345,0,
1945351,"Private room. Near COLMEX, UPN, FLACSO",340030,Griselda,,Tlalpan,19.28356,-99.21837,Private room,618,3,2,2018-01-26,0.04,3,343,0,
1988412,Full appartment in Narvarte,10128524,Jochi,,Benito Juárez,19.38672,-99.15554,Entire home/apt,722,5,23,2018-07-18,0.24,1,230,0,
1999474,Big sunny flat Plaza Rio de Janeiro,10300365,Claire,,Cuauhtémoc,19.42064,-99.16134,Entire home/apt,1856,4,55,2020-01-04,0.57,1,268,0,
2007564,Lovely Bright Studio in Perfect Location!,9155234,Tania,,Miguel Hidalgo,19.40137,-99.17173,Entire home/apt,722,3,88,2020-11-30,0.90,1,209,0,
2030859,MASTER ROOM IN THE GREAT HOUSE,790208,Maria Jose,,Miguel Hidalgo,19.40692,-99.18831,Private room,942,2,50,2017-08-14,0.52,6,352,0,
2033931,INTIMATE & COMPLETE STUDIO IN ANZURES,7838265,Ernesto,,Miguel Hidalgo,19.42887,-99.17651,Entire home/apt,800,4,11,2021-12-13,0.16,9,76,8,
2056514,Acogedor departamento en Coyoacán,10531228,Maria,,Coyoacán,19.35711,-99.16049,Entire home/apt,846,2,38,2021-11-06,0.49,3,330,4,
2056622,Cómodo y espacioso loft en Coyoacán,10531228,Maria,,Coyoacán,19.35585,-99.16315,Entire home/apt,1629,2,13,2019-09-03,0.20,3,299,0,
2056638,Amplio y luminoso loft en Coyoacán,10531228,Maria,,Coyoacán,19.35353,-99.16299,Entire home/apt,1629,1,21,2018-06-24,0.22,3,299,0,
2072354,Coyoacan Historic Studio Apartment,16840050,Mónica,,Coyoacán,19.35358,-99.16948,Entire home/apt,950,3,60,2019-11-09,0.62,2,362,0,
2075738,Amazing apartment Mexico City!!!,2339771,Rodrigo,,Cuauhtémoc,19.41909,-99.16043,Entire home/apt,2490,2,56,2021-11-02,0.58,1,223,12,
2083241,Condesa Apartment in 1920s Landmarked Art Nouveau Mansion,8282570,Thomas,,Cuauhtémoc,19.4153,-99.16763,Entire home/apt,1614,3,225,2021-11-23,2.56,3,151,30,
2084093,5 min from CDMX´s airport,10644799,Benito,,Venustiano Carranza,19.43949,-99.08769,Entire home/apt,453,1,548,2021-12-19,6.16,6,357,14,
2088218,Private rooms near old Coyoacan center,10659485,Cécile,,Coyoacán,19.34022,-99.15306,Private room,375,2,5,2018-05-15,0.05,1,329,0,
2093036,Departamento 2 dormitorios x Antara,3083561,Federico,,Miguel Hidalgo,19.44178,-99.20202,Private room,3197,1,0,,,1,365,0,
2094427,Polanco Concept Studio Loft...,3675629,Patricia (Pâté),,Miguel Hidalgo,19.43573,-99.18955,Entire home/apt,1355,3,68,2021-12-24,0.76,7,336,5,
2112138,COYOACAN NICE ♥ FLAT !!,16840050,Mónica,,Coyoacán,19.35284,-99.1695,Entire home/apt,1100,3,37,2019-12-19,0.38,2,363,0,
2117709,Nice and luminous apartment in Coyoacan,4079778,Rosa Maria,,Coyoacán,19.34219,-99.15952,Entire home/apt,557,3,9,2021-11-03,0.10,3,337,1,
2118573,Walk to WTC from a Family Apartment in a Trendy Neighborhood,10802698,Hector,,Benito Juárez,19.38777,-99.17532,Entire home/apt,2061,2,175,2021-12-12,1.82,3,77,9,
2127400,Stay like a local in Roma Norte,350668,Blair,,Cuauhtémoc,19.4191,-99.15904,Private room,1753,2,155,2020-03-04,1.61,1,247,0,
2130176,Charming Apt in the best location,1326107,Jacqueline,,Cuauhtémoc,19.41416,-99.1568,Entire home/apt,950,5,36,2019-04-27,0.38,4,255,0,
2171338,PASEO DE LA REFORMA+GYM+POOL,110218260,Elizabeth,,Cuauhtémoc,19.43339,-99.15467,Entire home/apt,1217,2,316,2021-12-06,3.27,2,336,30,
2182375,Bright and beautiful apt Narvarte,1979548,Oscar,,Benito Juárez,19.38212,-99.15361,Entire home/apt,1671,3,40,2019-12-31,0.50,2,363,0,
2228415,Contemporary House with Jacuzzi in San Angel,2518152,Martha Y Pancho,,Álvaro Obregón,19.34948,-99.19381,Entire home/apt,5000,15,4,2021-11-21,0.05,7,362,1,
2233440,AR 218 BUSINESS HOTEL CONDESA CDMX,11401020,Mario,,Cuauhtémoc,19.40769,-99.17442,Private room,4125,1,1,2018-06-06,0.02,2,358,0,
2238309,"Condesa Moderno Loft, Alberca, Gimnasio e Internet  400 Megas, Ideal Ejecutivos",7165956,Elena,,Cuauhtémoc,19.41689,-99.17792,Entire home/apt,1700,28,247,2021-12-03,2.74,2,239,7,
2257525,Nice room near colonia Condesa,11528964,Adriana,,Miguel Hidalgo,19.40252,-99.18273,Private room,280,5,34,2021-11-13,0.45,2,256,2,
2284377,Comfy room in polanco,11668406,Plinio,,Miguel Hidalgo,19.43793,-99.20905,Private room,722,15,15,2021-09-12,0.16,1,202,2,
2289797,Feel like in your own apartment,10211713,Karla,,Cuauhtémoc,19.42054,-99.17074,Entire home/apt,1000,6,286,2021-10-03,2.98,1,298,5,
2297044,Luxury apartments in Roma/Condesa,8618270,Benjamin And Martha,,Cuauhtémoc,19.41767,-99.16652,Entire home/apt,2500,3,8,2021-11-10,0.08,4,365,3,
2297850,GREAT PLACE TO STAY @ POLANCO MEX,11736749,Francisco,,Miguel Hidalgo,19.42887,-99.17651,Private room,639,5,217,2021-07-27,2.26,3,337,3,
2307983,BRIGHT & MODERN TWO LEVEL PENTHOUSE,3887359,Sergio,,Cuauhtémoc,19.42589,-99.16634,Entire home/apt,1908,2,251,2021-12-06,2.65,1,329,27,
2315918,Luxury Studios in Roma/Condesa,8618270,Benjamin And Martha,,Cuauhtémoc,19.418,-99.16532,Entire home/apt,2250,3,7,2021-07-01,0.08,4,365,2,
2345760,Room for rent in Mexico City,11979276,(Email hidden by Airbnb),,Miguel Hidalgo,19.39969,-99.17173,Private room,500,3,0,,,1,365,0,
2373420,Cultural area of Mexico City,11928644,Omar  Josué,,Coyoacán,19.30729,-99.16962,Private room,213,7,10,2021-09-24,0.13,2,365,1,
2401724,Excellent location renovated Apt. Roma/Condesa 1,7729316,Yaniv,,Cuauhtémoc,19.4171,-99.1725,Entire home/apt,1200,1,137,2021-12-19,2.58,3,120,47,
2406485,En el corazón de la escandón,9931809,Karina,,Miguel Hidalgo,19.40103,-99.17618,Private room,450,2,42,2021-11-06,0.44,1,365,3,
2424204,Colonial Suite,12389380,Olivia,,Cuauhtémoc,19.43794,-99.13644,Entire home/apt,2042,3,24,2019-11-14,0.25,8,355,0,
2436156,Best Views in the heart of Condesa,11926583,Gumaro,,Cuauhtémoc,19.4098,-99.17851,Entire home/apt,1650,4,70,2021-01-11,0.75,2,9,1,
2444573,"Cozy green apartment near Coyoacán center, CDMX",12497740,Joaquin,,Benito Juárez,19.36229,-99.17355,Entire home/apt,1134,20,11,2020-03-27,0.20,1,358,0,
2447795,* Zen Loft *,8324471,Maria,,Miguel Hidalgo,19.41245,-99.18961,Entire home/apt,1855,2,34,2021-01-10,0.36,1,349,1,
2484037,Loft in the fun part of Condesa,9852611,Rebeca,,Cuauhtémoc,19.41059,-99.17501,Entire home/apt,1155,2,139,2021-11-13,1.46,2,211,6,
2488193,Casa El Santo,12389380,Olivia,,Cuauhtémoc,19.43815,-99.13644,Entire home/apt,1423,3,38,2020-11-15,0.40,8,355,0,
2506525,"casa en el sur, zona coyoacan",12829914,Maluz,,Coyoacán,19.31669,-99.16917,Private room,208,1,47,2021-11-13,0.51,1,355,1,
2516668,Room in new apartment of 1250ft²,3729922,Pedro,,Benito Juárez,19.39507,-99.15226,Private room,350,30,0,,,1,365,0,
2519535,"Villa María, Heart of Coyoacan",5870021,Héctor,,Coyoacán,19.35418,-99.16338,Private room,1500,1,63,2021-04-15,0.67,5,358,1,
2521698,Art Deco in Condesa King,12910391,Alejandro,,Cuauhtémoc,19.41356,-99.17586,Private room,1238,2,86,2021-12-10,1.05,3,251,13,
2537481,Beautiful Hideaway in Historic Building Across from the Park,12992813,Roberto,,Cuauhtémoc,19.42018,-99.15945,Entire home/apt,3064,2,260,2021-11-26,2.98,2,345,20,
2537521,Comfortable and luminous Apt with Balcony n 100Mb,4796027,Marco,,Cuauhtémoc,19.4218,-99.16474,Entire home/apt,4331,3,167,2021-12-18,1.89,2,358,4,
2537695,"Safe, cozy, excelent location",12934396,Monique,,Cuauhtémoc,19.40608,-99.17845,Entire home/apt,1134,3,66,2020-02-29,0.72,1,328,0,
2540221,Amplio espacio con 2 habitaciones.,13007874,Eduardo,,Coyoacán,19.34347,-99.16108,Entire home/apt,1196,3,27,2019-10-07,0.32,1,359,0,
2546210,Two rooms in Narvarte apartment,13036898,Luis,,Benito Juárez,19.39561,-99.15013,Private room,250,5,3,2014-08-01,0.03,1,365,0,
2547576,1BR Studio in the heart of Coyoacan,7520833,Carlos Miguel,,Coyoacán,19.34706,-99.16568,Entire home/apt,640,2,46,2021-12-11,0.49,2,343,10,
2601933,Luxury Apartments in Roma/Condesa,8618270,Benjamin And Martha,,Cuauhtémoc,19.41728,-99.16635,Entire home/apt,2500,3,5,2021-11-05,0.06,4,365,2,
2608105,Habitación y estudio con TV,10633036,Marcela,,Miguel Hidalgo,19.40953,-99.18697,Private room,701,2,16,2020-03-01,0.21,1,79,0,
2643099,Charming room Center Coyoacan FRIDA,13530256,Pilar,,Coyoacán,19.33753,-99.15454,Private room,515,2,37,2020-01-31,0.41,2,364,0,
2691955,Big apartment Condesa México City,13776595,Raúl,,Cuauhtémoc,19.40759,-99.17253,Private room,928,2,77,2017-10-05,0.82,1,358,0,
2702917,A small independent space,13833034,Gabriele,,Miguel Hidalgo,19.41633,-99.18026,Private room,540,5,10,2020-06-02,0.11,1,6,0,
2715327,DOWNTOWN KING!!!,13894824,Marcye,,Cuauhtémoc,19.43341,-99.15124,Entire home/apt,631,3,31,2021-11-19,0.33,7,323,7,
2729425,"Bright, quiet, clean, centric, garden view",12581631,Pablo,,Benito Juárez,19.39551,-99.17676,Private room,220,15,1,2016-10-28,0.02,6,24,0,
2729571,Great apartment Mexico city center,13969223,Lupita,,Cuauhtémoc,19.44551,-99.15605,Entire home/apt,1084,2,66,2020-02-19,0.76,1,168,0,
2730414,Hermosa casa estilo chalet a 7mins de Santa Fe,13973690,Helen,,Cuajimalpa de Morelos,19.35052,-99.29163,Entire home/apt,2000,2,20,2021-09-29,0.86,1,233,6,
2745912,Estudio  con baño privado. Entrada Independiente,14047971,Mari Carmen,,Benito Juárez,19.37496,-99.17334,Private room,315,3,40,2021-12-14,0.65,1,179,15,
2784853,♡50% Off Dtown Terrace & Kitchen Speed Up 100 MBPS,5755202,Andres,,Venustiano Carranza,19.41833,-99.11802,Entire home/apt,1620,3,112,2021-12-13,1.34,40,85,8,
2789086,Cuarto en la Juárez,14266395,Lucas,,Cuauhtémoc,19.42793,-99.15546,Private room,650,3,0,,,1,365,0,
2794006,"1 BR, queen size bed, security 24h, great location",14291448,Miguel,,Benito Juárez,19.37892,-99.1889,Entire home/apt,817,2,27,2021-11-11,0.55,1,207,4,
2813866,AMAZING LOFT IN DOWNTOWN MEXICO,14394846,Jose,,Cuauhtémoc,19.43572,-99.15288,Entire home/apt,3094,1,0,,,1,358,0,
2831712,Luxury Studios in Roma/Condesa,8618270,Benjamin And Martha,,Cuauhtémoc,19.41856,-99.16593,Entire home/apt,2250,3,9,2021-11-05,0.10,4,365,4,
2836677,Bello Departamento Parques Polanco,14510906,Ernesto,,Miguel Hidalgo,19.44181,-99.18803,Entire home/apt,1444,3,18,2019-12-14,0.19,1,363,0,
2848002,"Villa Patricia, Heart of Coyoacan",5870021,Héctor,,Coyoacán,19.35445,-99.16251,Private room,1500,1,24,2019-02-18,0.27,5,365,0,
2848113,"Villa Conchita, Heart of Coyoacan",5870021,Héctor,,Coyoacán,19.35472,-99.16258,Private room,1500,1,53,2020-01-20,0.58,5,364,0,
2863665,Dormitorio con baño privado en Anzures-CDMX,14636903,Mericia,,Miguel Hidalgo,19.43238,-99.17465,Private room,400,7,216,2021-02-28,3.15,1,332,1,
2865649,"",13546932,Jorge,,Miguel Hidalgo,19.43229,-99.19026,Private room,1649,1,0,,,1,365,0,
2867671,Mex Suites Casa Azúl B&B,14659220,Mauricio,,Benito Juárez,19.37748,-99.18156,Private room,1340,2,4,2015-10-29,0.04,1,344,0,
2894095,50% off! Two room suite in Santa Fe,14791549,Juan Pablo,,Cuajimalpa de Morelos,19.36045,-99.27996,Entire home/apt,4428,3,91,2021-11-08,1.03,3,57,1,
2905087,Private Room with perfect location,4093881,Marco Y David,,Cuauhtémoc,19.43136,-99.17242,Private room,433,2,27,2019-11-03,0.35,1,173,0,
2908957,Departamento Superior Roma/ Norte- Sanitized,2281290,Suites,,Cuauhtémoc,19.42536,-99.16043,Entire home/apt,843,1,34,2021-02-25,0.37,46,364,1,
2918765,Cuarto en Lomas Virreyes con vista a Chapultepec,14905408,Martin,,Miguel Hidalgo,19.42297,-99.20626,Private room,830,3,11,2020-12-09,0.39,3,362,0,
2943836,PRECIOSO APARTAMENTO DE 70 M2,13709233,Clemente,,Benito Juárez,19.36295,-99.15335,Entire home/apt,825,3,54,2020-03-02,0.59,2,153,0,
2979950,Cozy house with ROOF GARDEN. Terrace room,14170388,Ainara,,Benito Juárez,19.38869,-99.18381,Private room,333,3,37,2021-12-10,0.41,4,353,5,
2984619,1 bedroom apaprtment hotel style service,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.43661,-99.20527,Entire home/apt,1485,2,67,2021-10-29,0.72,26,333,4,
2984948,Departamento de Lujo en Polanco,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.42962,-99.20321,Entire home/apt,1217,2,26,2021-03-20,0.30,26,332,1,
2985126,Departamento Bosque de Duraznos,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.40522,-99.24098,Entire home/apt,928,2,18,2021-11-21,0.21,26,337,5,
2986194,luxury apartment in Palmas,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.42512,-99.22595,Entire home/apt,1478,2,24,2021-11-08,0.26,26,339,2,
2987766,apartamento de lujo en Palmas,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.42485,-99.22614,Entire home/apt,1278,2,28,2020-03-02,0.32,26,304,0,
2993993,Luxury apartment in Bosques,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.4017,-99.25329,Entire home/apt,1835,2,56,2021-07-11,0.60,26,291,3,
3000163,Bonita Casa con Roof Garden,14170388,Ainara,,Benito Juárez,19.39056,-99.18258,Private room,333,7,9,2021-10-02,0.11,4,305,2,
3011163,Bonita Casa con Roof Garden.Habitación interesante,14170388,Ainara,,Benito Juárez,19.39057,-99.18412,Private room,333,3,31,2021-12-09,0.35,4,297,7,
3013008,Your Home in Mexico City,15200931,Elton Jean,,Miguel Hidalgo,19.44336,-99.20072,Entire home/apt,1419,2,99,2021-12-23,1.07,3,342,20,
3033052,2 twins bed confortable bedroom (WTC-PEPSI CENTER),1979000,Mech,,Benito Juárez,19.39171,-99.17506,Private room,350,1,30,2020-03-14,0.67,4,177,0,
3033293,#Incredible location & cozy home!!!,15451517,Casa De Mi Morenita,,Cuauhtémoc,19.42198,-99.15906,Entire home/apt,1547,2,104,2021-12-01,1.14,1,251,11,
3049887,Luxury Studio Apartment Palmas,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.42503,-99.22601,Entire home/apt,907,2,34,2021-08-29,0.44,26,328,3,
3057573,Beautiful restored 40s apartment in Polanco♥,4455952,Maria & Rina,,Miguel Hidalgo,19.42993,-99.19266,Entire home/apt,1746,2,179,2021-12-05,1.99,6,45,27,
3105424,In the heart of Polanco,12215962,Valentín,,Miguel Hidalgo,19.43242,-99.19045,Entire home/apt,2500,14,13,2021-01-02,0.14,2,301,1,
3112616,ROOM FOR RENT IN TRENDY CONDESA....,1969996,Gloria,,Cuauhtémoc,19.40636,-99.17753,Private room,846,3,11,2018-12-09,0.14,3,358,0,
3148012,beatiful two bedroom apartment,15981957,Carlos,,Cuauhtémoc,19.41121,-99.15957,Entire home/apt,1939,2,136,2021-12-14,1.48,2,165,15,
3157656,"CENTER, SPACIOUS  SECURE, Tours 306",2872228,Bruce,,Cuauhtémoc,19.43432,-99.14581,Entire home/apt,1597,3,38,2021-12-17,0.45,6,195,3,
3168035,Cama dormitorio compartido,8539814,Bernardo,,Cuauhtémoc,19.41754,-99.17158,Shared room,234,1,19,2021-12-05,0.32,7,365,3,
3168084,Departamento completo grupos de hasta 20 personas,8539814,Bernardo,,Cuauhtémoc,19.41788,-99.17004,Entire home/apt,4671,3,0,,,7,364,0,
3168086,Casa con dos dormitorios 9 personas,8539814,Bernardo,,Cuauhtémoc,19.4178,-99.16999,Entire home/apt,170,1,32,2021-10-03,0.37,7,363,1,
3176573,Departamento en Polanco 3 recamaras,5726338,Nadia,,Miguel Hidalgo,19.43716,-99.20436,Entire home/apt,2055,7,0,,,1,270,0,
3183133,Studio con servicios incluidos,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.40303,-99.24273,Entire home/apt,763,2,34,2021-08-27,0.45,26,340,1,
3230948,Enjoy the heart of Mexico City,145555472,Axel,,Cuauhtémoc,19.43392,-99.13742,Entire home/apt,550,10,30,2018-02-04,0.33,1,358,0,
3240086,❣️THE PLACE TO MEET YOUR EXPECTATIONS 30€ x 2 PPL!❣️,13894824,Marcye,,Cuauhtémoc,19.43386,-99.14648,Entire home/apt,701,3,50,2021-11-28,0.66,7,162,8,
3242026,Apartment for your Pleasure or Business Trip (A),12682760,Isaul,,Miguel Hidalgo,19.45688,-99.21323,Entire home/apt,898,7,66,2021-12-02,1.03,2,7,4,
3281548,Private room In well located apt.,13080645,David,,Cuauhtémoc,19.43939,-99.15583,Private room,350,1,0,,,1,355,0,
3293072,Amazing Loft @ Iconic Building R27,16636749,Ximena,,Cuauhtémoc,19.43488,-99.15107,Entire home/apt,2063,3,109,2021-09-05,1.28,3,301,7,
3293497,"Cozzy Studio In Condesa, Mexico DF",16639078,Veronica,,Cuauhtémoc,19.4061,-99.16957,Entire home/apt,928,1,74,2021-04-02,0.92,1,31,6,
3293655,Apartment in the Historic District,12389380,Olivia,,Cuauhtémoc,19.43815,-99.13644,Entire home/apt,2888,3,32,2021-11-29,0.36,8,356,4,
3319297,Cozy in the Juarez! Ideal Long stay!,2346707,Margarita,,Cuauhtémoc,19.42646,-99.16036,Entire home/apt,1031,5,35,2021-12-11,0.45,3,249,5,
3332515,Comfortable apartment in La Condesa,198640,Luis,,Cuauhtémoc,19.41023,-99.17655,Entire home/apt,699,1,168,2021-11-02,1.84,1,174,6,
3344746,Habitación individual en casa,14123007,Sergio,,Tlalpan,19.29645,-99.23319,Private room,250,3,16,2019-05-04,0.19,2,328,0,
3386326,Gorgeous 2 BR furnished loft,5286231,Armando,,Benito Juárez,19.39294,-99.17416,Entire home/apt,1199,2,37,2021-08-29,0.69,1,115,12,
3386470,Big bedroom by San Angel,17085965,Luis,,Álvaro Obregón,19.34028,-99.20049,Private room,250,14,4,2019-11-17,0.06,2,173,0,
3424613,"non shared Apt. 2 BR, 1 BTH, Tabachin 598 ft2",17224984,Jorge,,Miguel Hidalgo,19.4504,-99.18019,Entire home/apt,719,2,46,2021-11-21,0.58,1,359,1,
3444475,SANITIZED - SAN ANGEL /  SAN ANGEL INN.,18260491,Simha,,Álvaro Obregón,19.3488,-99.20031,Private room,618,1,11,2021-12-16,0.12,3,364,3,
3458354,APARTMENT NEAR SANTA FE MEXICO CITY,17429596,Paola,,Cuajimalpa de Morelos,19.36905,-99.29672,Entire home/apt,860,2,8,2017-09-03,0.09,2,365,0,
3467163,Short-Term Room w/airport shuttle,17468617,Rafael,,Coyoacán,19.33739,-99.12417,Entire home/apt,1027,7,1,2015-12-02,0.01,6,362,0,
3468307,HABITACIÓN CENTRICA,16297760,Dorian,,Cuauhtémoc,19.417,-99.15975,Private room,578,1,3,2015-12-03,0.03,1,363,0,
3479520,Comfortable room with dinning room,17527001,Andrea,,Coyoacán,19.35284,-99.1635,Private room,500,4,9,2017-05-21,0.10,5,300,0,
3490114,Cuarto en renta,17575648,Josue,,Cuauhtémoc,19.40924,-99.16619,Private room,4125,1,0,,,1,365,0,
3498395,Habitación Rose en hermosa Casa tipo Hacienda,15769731,David,,Benito Juárez,19.38618,-99.17167,Private room,500,1,4,2021-11-11,1.36,3,115,4,
3506037,SUITES BOSQUES MEDICA SUR,17650235,Chelita,,Coyoacán,19.29966,-99.15624,Private room,583,1,0,,,3,365,0,
3561395,Nice spacious apartment in Condesa,15943778,Yvonne,,Cuauhtémoc,19.40623,-99.17141,Entire home/apt,1238,10,14,2021-12-18,0.16,2,267,4,
3577110,Penthouse with terrace in Colonia Roma by Condesa,18015070,Maria Del Pilar,,Cuauhtémoc,19.41232,-99.16073,Entire home/apt,869,4,157,2021-07-13,1.74,7,47,3,
3586379,"Great apartment in Roma Sur, the best location",16642623,Rudy,,Cuauhtémoc,19.40702,-99.16002,Entire home/apt,850,5,22,2021-02-18,0.49,1,268,2,
3595167,Independent stay near Independence Angel - Reforma,18112590,Carlos,,Cuauhtémoc,19.43211,-99.16912,Entire home/apt,516,1,226,2021-11-19,4.00,1,346,8,
3602334,ONE ROOM LOFT AT LOMAS DE CHAPULTEPEC,18149939,Charyl,,Miguel Hidalgo,19.43293,-99.21078,Entire home/apt,750,7,31,2021-10-27,0.37,2,363,2,
3624106,GREAT VIWE WITH GREAT PEOPLE,18259367,Hector,,Miguel Hidalgo,19.41239,-99.18398,Private room,700,1,22,2017-05-11,0.26,4,365,0,
3635953,Nice Loft in the heart of Polanco,18334496,Nando,,Miguel Hidalgo,19.43215,-99.18851,Entire home/apt,1691,1,517,2021-12-15,5.73,4,168,57,
3645689,PRIVATE BEDROOM SANTA FE - CUAJIMALPA,17429596,Paola,,Cuajimalpa de Morelos,19.36898,-99.29595,Private room,502,3,1,2017-07-29,0.02,2,363,0,
3679755,Awesome Reforma Avenue Apartment,18703154,Alejandro,,Cuauhtémoc,19.43294,-99.15448,Private room,1340,1,5,2018-11-19,0.06,1,300,0,
3685560,nice rooms in nice centric house,18744018,Christian,,Miguel Hidalgo,19.44358,-99.21206,Private room,1168,2,0,,,1,180,0,
3688757,Very cool apartment with terrace in Roma Norte,16700013,Lisi Y Luis Manuel,,Cuauhtémoc,19.41441,-99.16323,Entire home/apt,1836,4,284,2021-12-01,3.22,1,306,30,
3726437,An oasis garden duplex in Condesa,4470531,Sofia,,Cuauhtémoc,19.41608,-99.17215,Entire home/apt,2063,10,11,2018-12-29,0.16,1,24,0,
3756112,GREAT PLACE AND LOCATION @POLANCO,11736749,Francisco,,Miguel Hidalgo,19.42867,-99.17647,Private room,697,5,119,2021-12-10,1.38,3,345,4,
3761074,RECAMARA EN BONITA CASA EN CONDOMIN,19236406,Maria Elena,,Tlalpan,19.29005,-99.13694,Private room,287,30,0,,,1,365,0,
3767434,Private Clean & Cozy Loft-60 Mg WFi,18242899,Jordi,,Benito Juárez,19.37762,-99.15932,Entire home/apt,890,4,74,2021-10-27,0.83,5,69,4,
3818532,Private Bedroom 4 One in SantaFe residential zone,19637328,Rafael,,Álvaro Obregón,19.3701,-99.25011,Private room,300,30,6,2021-11-23,0.10,1,178,2,
3835382,"EXQUISITO DEPTO DE 165 M2 (1,780 sq feet)",7766326,Jose Manuel,,Cuauhtémoc,19.41152,-99.17262,Entire home/apt,2681,1,103,2021-02-28,1.17,2,62,1,
3835975,BR4B2.5BED6Spacious&Comfortable TownHouseRomaNorte,19712702,Sary,,Cuauhtémoc,19.4202,-99.16906,Entire home/apt,5672,15,141,2021-11-22,1.93,1,80,8,
3843070,Cozy Studio with terrace in Coyoacan,19806027,José Manuel,,Coyoacán,19.3439,-99.16784,Private room,618,4,24,2020-03-08,0.28,2,328,0,
3843651,Santa Fe luxury apartment @ Distrito Capital Hotel,19464589,María & José,,Cuajimalpa de Morelos,19.35984,-99.27943,Entire home/apt,2867,2,91,2021-09-04,1.08,3,356,3,
3848018,In the heart of La Condesa,2653797,Belén,,Cuauhtémoc,19.41397,-99.17491,Private room,360,1,16,2020-01-29,0.22,2,307,0,
3849434,"15th floor apartment Roma Norte, Mexico City",10731286,Larren,,Cuauhtémoc,19.42044,-99.16682,Entire home/apt,1299,2,326,2021-12-02,5.71,2,299,63,
3869921,CercaWTC Roma Polanco StaFe Napoles,19985266,Raúl,,Álvaro Obregón,19.39182,-99.19455,Private room,515,1,0,,,1,365,0,
